,query,knnrec1,knnrec2,knnrec3,knnrec4,knnrec5,knnrec6,knndist1,knndist2,knndist3,knndist4,knndist5,knndist6,lshrec1,lshrec2,lshrec3,lshrec4,lshrec5,lshrec6
0,7562977137,7562977137,7549273309,7564100550,7553664394,7562966526,7558002163,0.0,0.1819195568130607,0.19217725158929622,0.2007930990389868,0.21274684012490508,0.22404567824165833,7562684017,7565136004,7564989437,7563643869,7563408715,7560978987
0,7564100550,7564100550,7562977137,7562160883,7553664394,7558002163,7557028248,0.0,0.19217725158929622,0.1965768921468556,0.20598579409218387,0.21441415669338715,0.23596418483737924,7565673909,7563860049,7561171197,7564500743,7563284074,7562399849
0,7559155141,7559155141,7557038915,7560589559,7557114698,7563754326,7560785273,0.0,0.3259832104226472,0.3259832104226472,0.3259832104226472,0.3259832104226472,0.3259832104226472,7564690411,7554016532,7564616149,7562694101,7564544132,7565656259
0,7561971033,7561971033,7547998792,7549547444,7564048346,7564549967,7565673909,0.0,0.17825764407130829,0.1839367915622302,0.18536184952447887,0.191430145357684,0.191430145357684,7552770295,7565410111,7563538577,7560785273,7563865526,7560627168
0,7562917910,7562917910,7557968401,7559596159,7564544132,7555843632,7545505583,1.1102230246251565e-16,0.16745725133498168,0.17796914366419758,0.1870683350568727,0.19396898181370004,0.2089171029420529,7562104793,7553367683,7555687869,7563022565,7561859932,7554733142
0,7564732058,7564732058,7559451038,7556948072,7564564107,7552513728,7562265985,0.0,0.1855406682635098,0.2619144071656564,0.3356460474323746,0.3389443908396743,0.3521035684194924,7563546879,7561199704,7554770882,7560356873,7553984823,7559238164
0,7564725087,7564725087,7563983634,7549273309,7555706275,7563890602,7554907743,2.220446049250313e-16,0.11743480745697732,0.2077864000726325,0.24441103098801142,0.2630050355694338,0.2667412951294936,7565573200,7553998749,7564500743,7564989437,7563408715,7564346712
0,7564728321,7564728321,7562367020,7562358861,7558845330,7563284074,7562471123,0.0,0.12665933048249622,0.12665933048249622,0.2345165190796099,0.2533814680545624,0.30501617557512184,7563546879,7561199704,7564830255,7564828011,7557003534,7554733142
0,7559392238,7559392238,7564061840,7565441049,7550862337,7559182611,7554657756,0.0,0.15937655103046944,0.18042861244031494,0.18458457507829018,0.2504826288559431,0.2537013792074958,7562934090,7565573200,7553998749,7556436610,7562763768,7563421785
0,7562052629,7562052629,7542444844,7559859597,7550376089,7558649466,7561335025,0.0,0.4559763400697332,0.5174362781687248,0.5545953039416395,0.6082703255524734,0.6193268916356409,7554765065,7564657774,7564549967,7553980497,7561160623,7563489843
0,7564711394,7564711394,7562476594,7556826770,7562810909,7547367103,7556667966,1.1102230246251565e-16,0.34578947382887704,0.4066770347319342,0.48732869001224,0.5022801184724172,0.5098768856292327,7562539159,7557337361,7562810909,7553994700,7563880722,7564226884
0,7562434777,7562434777,7565612050,7560115741,7564437989,7546056562,7557154479,0.0,0.214500109371751,0.27584494907537827,0.28072613347365283,0.2993995379798976,0.3051237347598694,7563159530,7552831427,7564582834,7563883090,7563619911,7562658246
0,7564705483,7564705483,7557126914,7551427522,7563701943,7551926835,7561421565,0.0,0.18479806666155452,0.18554741992458923,0.22612605468581348,0.2482948354802581,0.2585028708019582,7561486617,7565080144,7564500743,7565129151,7563866812,7563860049
0,7564699366,7549487023,7564699366,7557771018,7557386170,7559960010,7547936950,0.0,0.0,0.026146763270406104,0.06658316274378895,0.06658316274378895,0.08720568438507159,,,,,,
0,7564690411,7564690411,7561177951,7550490021,7559182611,7562025560,7554517074,0.0,0.17952708723056154,0.18624642215154696,0.20801553037237697,0.2101179966812996,0.2254266336857096,7564839816,7564591202,,,,
0,7564694511,7564694511,7561940841,7564071209,7545611418,7557050456,7541355694,3.3306690738754696e-16,0.17130070570980838,0.18352925753765592,0.22862394959493182,0.37707262079401693,0.3848954420559274,7564200054,7563983634,7554935286,7563495310,7564493959,7559385650
0,7554509444,7554509444,7548992956,7559875085,7538381709,7551379694,7551250354,2.220446049250313e-16,0.16525473011795455,0.16552629881284808,0.1840908011515474,0.1976063067693572,0.20425118184508873,7562471123,7564564107,7562583008,7557337361,7565242805,7562966526
0,7554522787,7554522787,7564500743,7564116525,7541137126,7554826777,7558615390,0.0,0.19300401479409546,0.20005241280508634,0.21471441893180576,0.23265113144285698,0.24093578294083906,7562551476,7563150565,7563455693,7556229244,7563132339,7560574126
0,7564692903,7564692903,7553986589,7563626552,7554779956,7560015677,7556467787,1.1102230246251565e-16,0.11851877807222044,0.15858995521147223,0.16080643998907151,0.16085737807480371,0.2175105462770235,7564071485,7564035524,7559481536,7561171197,7564500743,7563860049
0,7554192617,7554192617,7562643386,7564000113,7557581820,7563280254,7550381087,0.0,0.2814029810966102,0.3269917946204526,0.3410177872975386,0.3428028056907845,0.385059141338828,7564071209,7563408715,7563495310,7560263358,7564989437,7564493959
0,7559878473,7559878473,7563836329,7564895741,7541355694,7557050456,7561939815,0.0,0.2899566040426059,0.3296406086495507,0.35081934133149273,0.35944595895314013,0.37167429745677727,7563983634,7564200054,7554935286,7559385650,,
0,7564618936,7564618936,7559688868,7565359306,7561723344,7562546352,7557581820,0.0,0.1984919399216587,0.21524018554615543,0.22375144512429412,0.24629473260361423,0.255671579985446,7563232871,7562684017,7562648118,7561859932,7561708566,7554733142
0,7564657774,7564657774,7561466881,7565573200,7556191663,7556341196,7557643517,0.0,0.11273473220728125,0.18171397374135478,0.1893262359136365,0.19428842737537588,0.19947531657274176,7562953527,7557329509,7552387918,7562827584,7557114698,7559237610
0,7562310232,7562310232,7549287630,7560849318,7555295866,7563803990,7560574037,1.1102230246251565e-16,0.20688380092790304,0.3163682041253433,0.35075328274936046,0.36072376725707933,0.36790954607785364,7564839816,7563754069,7563493844,7563745310,7563495310,7563619911
0,7564625611,7564625611,7560635685,7563643988,7563643869,7547354265,7552722376,1.1102230246251565e-16,0.2067243332892319,0.20756390434174654,0.20756390434174654,0.2297160307310817,0.2360668054291576,7563289712,7565627600,7564049587,7563474860,7559239074,7564963350
0,7564616149,7564616149,7563822888,7561466881,7565573200,7560154987,7556191663,1.1102230246251565e-16,0.16260966305404068,0.1734892866155735,0.187701692019132,0.19245095204729568,0.1950985745125463,7564822426,7561738077,7565652541,7564548602,7560589559,7564559029
0,7564606750,7564606750,7562358861,7562367020,7557154479,7565656259,7565410111,0.0,0.14806477710501398,0.14806477710501398,0.18476458914004557,0.24994500276741327,0.2674357328007022,7552770295,7564254452,7558845330,7565070087,7565410111,7560785273
0,7558787218,7558787218,7564437989,7561939815,7563836329,7559845112,7541355694,0.0,0.1370730487700771,0.17579120764835587,0.2019531075256148,0.2022561991563595,0.39845011050217394,7564200054,7563983634,7554935286,7565020034,7564548229,7559385650
0,7564582834,7564582834,7556229244,7559606947,7560783268,7562517152,7561171197,0.0,0.11205076219372467,0.15504381605136064,0.1579575912083555,0.15878577265035854,0.16108944769286015,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7564564507,7564564507,7557513087,7554509444,7558781857,7564790917,7561418687,2.220446049250313e-16,0.21566801674173497,0.216418435879962,0.21911256795429634,0.229142538284701,0.2357708071263942,7554770882,7563427409,7563860049,,,
0,7564580384,7564580384,7552113024,7561591600,7565054478,7557619096,7562934090,0.0,0.37276344025440655,0.41373746249445764,0.4808751599486991,0.5198922979314979,0.5304587429468415,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7564549967,7565673909,7564549967,7565676662,7554891141,7553032191,7561971033,0.0,0.0,0.11034739785470515,0.16937439513974006,0.18505687754216293,0.1914301453576841,7552770295,7558845330,7565410111,7560785273,7563865526,7560627168
0,7564548602,7564548602,7563803990,7555295866,7549656205,7563392055,7564548229,0.0,0.3555166518968069,0.3875803521798631,0.39681906801515,0.40479384749743474,0.40521696121404005,7563846438,7554192617,7564989437,7562289377,7564497476,7564980424
0,7564548229,7564548229,7554738931,7550739606,7553023137,7563447612,7556289195,1.1102230246251565e-16,0.17661856382206076,0.23869847315046888,0.35705445087137044,0.3746739748571485,0.404474882832221,7564840624,7563846438,7562804985,7564960178,7562289377,7564497476
0,7564545903,7564545903,7559875085,7549070916,7557329509,7552405967,7562059222,1.1102230246251565e-16,0.2984160322252458,0.4727678625318684,0.490994416545638,0.4958534033038483,0.5012749864396163,7563232871,7562684017,7562648118,7561859932,7561708566,7554733142
0,7564544132,7564544132,7562917910,7548683588,7548683223,7548682849,7555853264,2.220446049250313e-16,0.1870683350568727,0.32396106987708206,0.32396106987708206,0.32396106987708206,0.3375262398246701,7564061840,7565612050,7565142463,7558621837,7563718829,7561859211
0,7564541112,7564541112,7561619920,7556289195,7554021346,7553998749,7553984823,2.220446049250313e-16,0.30679270841497663,0.30936736544273036,0.32806272813977455,0.34677931176067245,0.3524383760400528,7557810099,7563289712,7555397744,7565123209,7561138504,7564852220
0,7557094727,7557094727,7542859582,7562471123,7561859211,7556537632,7560730965,0.0,0.2871572366485561,0.3055135283099617,0.31635572544066415,0.34081317190661875,0.36984563587284525,7563232871,7565429663,7562684017,7563489843,7564346712,7561708566
0,7564534684,7561633528,7563438962,7564534684,7561907252,7565277525,7564200054,0.0,0.0,0.0,0.0,0.0,0.0,7561708566,,,,,
0,7555897582,7555897582,7545888679,7559995688,7557527406,7562337842,7561956011,0.0,0.27396993156541605,0.29574106106865394,0.31634487071850803,0.3181015023363116,0.3237573151933092,7554765065,7564834554,7563106310,7554891141,7562727701,7552440222
0,7564487923,7564487923,7557871228,7565005269,7561708566,7560680115,7549094021,0.0,0.5278639242873109,0.5505846158254477,0.601246826689655,0.6051519056787646,0.607338552969352,7562539159,7557337361,7562810909,7553994700,7563880722,7564226884
0,7564479870,7564479870,7552387918,7565079469,7560994968,7563803990,7549992830,1.1102230246251565e-16,0.2558038614943767,0.3076588055210653,0.31537063767221185,0.32373074669325275,0.32498887599558435,7565328159,7564606750,7565155963,7563284074,,
0,7560034704,7560034704,7563232871,7562810909,7540526478,7549525045,7556808384,0.0,0.0682391120972724,0.16473092247340182,0.19759340713359397,0.2279658855417218,0.23398661889957806,7565695339,7553996667,7562977137,7565511706,7564989437,7563408715
0,7564456866,7564456866,7563390241,7560995310,7564976737,7563836329,7553994119,0.0,0.38353725836512875,0.43727835405429505,0.44467926999465257,0.4459279516510273,0.45777958900774685,7558722376,7563209728,7559392238,7561168118,7563059121,7564487923
0,7564437989,7564437989,7558787218,7563836329,7559845112,7561939815,7557154479,0.0,0.1370730487700771,0.17355185659188344,0.21226691799888076,0.21320754895906813,0.22478105463568998,7564200054,7556947594,7563983634,7554935286,7556229244,7559385650
0,7564414109,7564414109,7565054478,7552488722,7556982121,7550952671,7554792683,1.1102230246251565e-16,0.135372104062508,0.14051547327843272,0.2201445952497868,0.223955124062159,0.2810492791109577,7563855761,7554770882,7554016532,7564580384,7563023732,7563381379
0,7564423881,7564423881,7556198796,7562870330,7562277944,7551893458,7565673909,0.0,0.22059085636513065,0.2285167374642445,0.23383146341330052,0.257719295303942,0.258636999996538,7561418687,7552753648,7562768177,7565544724,7563676037,7560034704
0,7559561276,7559561276,7543514390,7560240928,7563735088,7557785624,7547366578,0.0,0.0013527767579482042,0.011103045306456893,0.11556043347939926,0.17801641266767154,0.19840988035592333,7554437333,7561830060,7563460210,7565129151,7563401513,7564071485
0,7560240928,7560240928,7543514390,7559561276,7563735088,7557785624,7547366578,0.0,0.004713847956353323,0.011103045306456893,0.15999988179219904,0.18749155535485984,0.2328318744270248,7554437333,7561830060,7565302466,7565676662,7565515560,7563401513
0,7556947594,7556947594,7551695441,7555308110,7550210270,7559250668,7550758214,4.440892098500626e-16,0.12908497774115846,0.13062151943593803,0.13331036036931843,0.13384970458134982,0.1342957438685487,7562551476,7555837994,7565610459,7565668065,7563877602,7565465089
0,7564392141,7564392141,7559478745,7559697618,7565057609,7561400802,7557785624,2.220446049250313e-16,0.3077499438222915,0.31354313644604503,0.31972542571935103,0.3370136078893595,0.34497299364726464,7565302466,7565676662,7565155963,7558495826,7565515560,7563880722
0,7564393405,7564393405,7557785624,7550725885,7552320004,7562487300,7563284074,0.0,0.18427037249854705,0.20920990988815968,0.2593228393386795,0.26112781108878824,0.27479861266425054,7561961394,7565151597,7557733576,7563890602,7563447612,7563460210
0,7554030855,7554030855,7553982864,7553994700,7553983720,7553984823,7553980497,0.0,0.14581981981008663,0.20140304537243336,0.2773096636963762,0.2796924839980953,0.2863514692257808,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7554029078,7554029078,7553996667,7554016532,7554030855,7553994119,7553980497,0.0,0.27423155842628155,0.295413264210321,0.3009630440687996,0.31522919625529333,0.3348757245995435,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7554021346,7554021346,7554017279,7553998749,7553984823,7553980497,7564541112,0.0,0.13770753689842374,0.24240934166944617,0.26883306004460117,0.3027398986497156,0.32806272813977455,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7554017279,7554017279,7554021346,7553980497,7553994119,7554016532,7553995890,0.0,0.13770753689842374,0.2491143024683874,0.2841469637801525,0.2981188191739088,0.31875967726237175,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7554016532,7554016532,7554029078,7554017279,7553996667,7553994119,7554030855,0.0,0.295413264210321,0.2981188191739088,0.3213407701665879,0.32769211625520245,0.3402214425289958,7562539159,7557337361,7553994700,7562810909,7563643869,7564226884
0,7553998749,7553998749,7553980497,7554021346,7553994700,7553995890,7553984823,0.0,0.2217945771210994,0.24240934166944617,0.2444795737730766,0.2575507119733931,0.2579489370752157,7561830060,7561738077,7565652541,7563447612,7562727701,7563401513
0,7553996667,7553996667,7554029078,7553998749,7554016532,7554017279,7553984823,0.0,0.27423155842628155,0.31550623359507624,0.3213407701665879,0.3227975779550276,0.3343762096093966,7562910431,7561130390,7564834554,7562872727,7563983634,7564087671
0,7553995890,7553995890,7553994119,7553980497,7553994700,7553998749,7553983720,0.0,0.09291392778292551,0.1108711014397491,0.25264010729338626,0.2575507119733931,0.2708191802079227,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7553994119,7553994119,7553995890,7553980497,7554017279,7553984823,7554029078,1.1102230246251565e-16,0.09291392778292529,0.20859752090140604,0.28414696378015225,0.29544810463217863,0.31522919625529333,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7553994700,7553994700,7553983720,7553982864,7553980497,7554030855,7553998749,0.0,0.08141004821223252,0.10492024416209556,0.19010584543943043,0.20140304537243336,0.2444795737730766,7558722376,7561830060,7563209728,7559250668,7563059121,7564651480
0,7553983720,7553983720,7553994700,7553982864,7553980497,7553998749,7553995890,0.0,0.08141004821223252,0.18787056706674543,0.2115365797609685,0.26308297874370257,0.2708191802079227,7558722376,7561830060,7563209728,7559250668,7563059121,7564651480
0,7553982864,7553982864,7553994700,7554030855,7553983720,7553984823,7553980497,0.0,0.10492024416209533,0.14581981981008652,0.1878705670667452,0.2829011381378763,0.30197687468088485,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7553980497,7553980497,7553995890,7553994700,7553994119,7553983720,7553998749,0.0,0.1108711014397491,0.19010584543943043,0.20859752090140626,0.2115365797609685,0.2217945771210994,7561830060,7561738077,7565652541,7563447612,7562727701,7563401513
0,7553984823,7553984823,7553998749,7554021346,7553980497,7554030855,7553982864,1.1102230246251565e-16,0.2579489370752157,0.26883306004460117,0.27092470222041,0.2796924839980953,0.28290113813787643,7558722376,7563209728,7559250668,7565054478,7563059121,7564651480
0,7564384390,7564384390,7554434703,7552241621,7564108070,7562687719,7556216874,0.0,0.26586386415692,0.2859158532511138,0.29357190964939406,0.36903181416970887,0.39333712811556587,7561486617,7564254452,7558845330,7565070087,7560785273,7560627168
0,7554240494,7554240494,7545922780,7565302466,7563447612,7557876295,7555843632,2.220446049250313e-16,0.05419698771301529,0.24401225953606598,0.26745571060320317,0.2975970709815854,0.33296783665450713,7565612050,7565142463,7563754069,7558621837,7555793917,7561859211
0,7564359185,7564359185,7563822888,7561466881,7557562060,7553689321,7562302855,0.0,0.10276220688809834,0.2176652337752144,0.2188044934869937,0.2297151590264822,0.22980978317506473,7562870330,7557988889,7563142561,7564095336,7563882439,7564283037
0,7564357716,7564357716,7557513087,7561592145,7564116525,7554451243,7561634544,0.0,0.16342567705862043,0.20304554374498696,0.20423403392127182,0.21450346786048802,0.22919851598813223,7559484696,7556947594,7561168996,7565020034,7556229244,7558633335
0,7564346712,7564346712,7559237610,7546665552,7563289712,7562402463,7565573200,0.0,0.18651317241520438,0.22164997902035966,0.2439411048620852,0.24406060548563124,0.2501213743150982,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7564311234,7564311234,7565515560,7563983634,7559845777,7563890602,7560596574,0.0,0.12588416772418498,0.1593988644875456,0.16300724830497282,0.1661623749663248,0.17166523272827916,7561199704,7565307296,7565120349,7556877408,7565652541,7556575702
0,7564306155,7564306155,7547435019,7563427409,7552108739,7541692510,7561678508,0.0,0.3637611020872151,0.38599413475821975,0.4043668923906615,0.43136146281807997,0.43341931445350834,7565328159,7557386170,,,,
0,7564283037,7564283037,7557517439,7555853264,7560666329,7560641297,7560862323,0.0,0.31909566596040473,0.3838064063531992,0.38974533527171606,0.3942596788562224,0.4047453217142123,7563855761,7554016532,7564580384,7563447612,7563023732,7564487923
0,7564281066,7564281066,7564061840,7557204583,7565511706,7552145296,7554217637,0.0,0.09530515338051382,0.14306723981659952,0.14626762891082223,0.15854180844009513,0.1657404005076577,7565321149,7562539159,7565136004,7560587235,7563643988,7564095098
0,7559385650,7559385650,7552174342,7563612357,7554509444,7538381709,7559194409,2.220446049250313e-16,0.3000848624291388,0.3111720185438508,0.32644592743717693,0.32775317064034803,0.33822721454389837,7563855761,7554016532,7554973257,7564580384,7563023732,7563381379
0,7564238884,7564238884,7564000113,7563232871,7564095336,7564095213,7564651480,1.1102230246251565e-16,0.36979001770873343,0.39299088335400034,0.39371332907683243,0.39371332907683243,0.40805393267995393,7561809950,7563548202,7554828362,7561961394,,
0,7564226884,7564226884,7557810099,7564091716,7560086521,7553702446,7558810650,0.0,0.044562540152844665,0.0998317760611297,0.1144504264985916,0.1265177052208366,0.12724299490078816,7560612573,7554290943,7558622539,7563447612,7562734030,7558002163
0,7557810099,7557810099,7564226884,7560086521,7564091716,7558810650,7559250668,0.0,0.044562540152844665,0.11279828565593164,0.11715194717307065,0.12111982189602777,0.12247428891616796,7559652321,7562870330,7560612573,7563447612,7562734030,7563883626
0,7564192374,7564192374,7562910111,7563392055,7565328159,7544997650,7563390241,0.0,0.2274810647587706,0.2278570690923425,0.26331187257257027,0.2717633074531163,0.2914856126499873,7563538577,7563720731,7563718829,7563676037,7564090148,7563860049
0,7564200054,7561633528,7563438962,7564534684,7561907252,7565277525,7564200054,0.0,0.0,0.0,0.0,0.0,0.0,7561708566,,,,,
0,7559765309,7559765309,7554451243,7554448219,7554448094,7545070313,7549606937,2.220446049250313e-16,0.16053886440916387,0.1699515806813101,0.1982830134979049,0.2048223480521355,0.21331554588295454,7563280254,7563289712,7559484696,7564000113,7561168996,7563612357
0,7564157776,7564157776,7564158403,7548786356,7552145296,7550836164,7554217637,0.0,0.019492774178287542,0.16622056975614863,0.2171394852545111,0.21861316414012588,0.225158542617511,7554770882,7562870330,7557988889,7563142561,7564095336,7564283037
0,7564158403,7564158403,7564157776,7548786356,7552145296,7554217637,7559526304,0.0,0.019492774178287542,0.16616718040603207,0.2171221011662301,0.22513458453097246,0.23112793583839875,7564042224,7554770882,7562870330,7557988889,7563142561,7564095336
0,7564171729,7564171729,7549449773,7558101765,7543238033,7560356873,7564564507,0.0,0.14103787810142165,0.2223762039964794,0.23270532308836855,0.25778975422587624,0.26155790110353294,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7564164418,7562646293,7562648118,7565668065,7562647419,7564840645,7562288084,0.0,0.0,0.0,0.0,0.0,0.0,7564423881,7564160634,7558175562,7562402463,7561678508,7554240494
0,7564160634,7564160634,7550752543,7555308110,7555478268,7560403453,7556947594,0.0,0.0968461096943195,0.10932738452446455,0.11968365031598716,0.12588769950989032,0.14010818935010005,7563836329,7554016532,7564616149,7557114698,7562694101,7564544132
0,7554476877,7554476877,7563390241,7565420940,7565365159,7563836329,7562768177,0.0,0.2161530475123994,0.270477816087886,0.3409230135824499,0.3805302614064907,0.3934740828890442,7562104793,7558722376,7564487923,7561168118,7561171197,7559392238
0,7558175562,7558175562,7557345752,7565627600,7552624044,7550029700,7549155619,0.0,0.18437251498047813,0.22580793299288393,0.292929236515415,0.3139430586417896,0.32711912562201795,7562471123,7564625611,7564545903,7554155943,7562727657,7564306155
0,7564143025,7564143025,7551601774,7556191663,7549161044,7549269190,7562022040,0.0,0.08730991937329835,0.17396248100493772,0.19806642995015666,0.1992264221707325,0.2124467675372198,7563855761,7560240928,7565676662,7558495826,7561168118,7561171197
0,7564137352,7564137352,7550725885,7552093508,7564137829,7559478745,7559697618,0.0,0.2717265228654059,0.27631534446439476,0.2797994576621118,0.2879787673994322,0.29867934829279275,7561199704,7565302466,7565676662,7565515560,7562763768,7564095098
0,7564137829,7564137829,7550725885,7561400802,7547366578,7562487300,7552320004,0.0,0.1790500943036406,0.2150924815768498,0.2381808948401407,0.2388606391489726,0.23909353443096404,7562471123,7565695339,7565667427,7564773707,7564805648,7563421785
0,7564128631,7564128631,7560151580,7562082118,7564657774,7557643517,7558076436,0.0,0.22178421583235208,0.23057423003066424,0.23457876911444653,0.23542177804109476,0.24940022795389982,7563855761,7554016532,7555397744,7564580384,7565123209,7563023732
0,7560587235,7560587235,7564116525,7563619911,7549441881,7561389508,7554690115,0.0,0.26622484920458833,0.26867319015479973,0.3103809047228381,0.32442004658713086,0.34132389797361884,7564071209,7553816170,7562808495,7565054478,7560263358,7562977137
0,7564116525,7564116525,7554522787,7564357716,7561592145,7561634544,7561624149,0.0,0.20005241280508634,0.20423403392127193,0.21215923436930662,0.23458144943310422,0.23466857645347816,7559484696,7556947594,7561168996,7556229244,7558633335,7564071485
0,7564113327,7564113327,7549273309,7549512285,7556216874,7564061840,7554217637,0.0,0.13743818724632018,0.1388036858178311,0.15155264892766396,0.15384089172967597,0.16117267680331937,7560627168,7552770295,7565410111,7560785273,7563865526,7563563838
0,7564112573,7564112573,7555168064,7554953697,7550058946,7554873978,7553702446,0.0,0.07022778483404057,0.0734493829202768,0.08246625702457022,0.1083636198339436,0.10940262836978065,7564564107,7560115311,7563720731,7563447612,7562734030,7560785273
0,7564108070,7564108070,7555806151,7555804217,7564061840,7554390782,7557560177,0.0,0.21307029554288737,0.23629540793217818,0.2575817944504071,0.26309652425324614,0.26528075375035554,7565080144,7561961394,7563460210,7553984823,7565129151,7563866812
0,7553770720,7553770720,7549870492,7563866812,7557968401,7560862323,7550582240,0.0,0.3205817806366853,0.33001534342999006,0.3644347390621687,0.36933497549926575,0.3917353256360988,7564692903,7563735088,7559155141,7561971033,7564728321,7561624394
0,7561678508,7561678508,7546809482,7563427409,7547435019,7562734030,7560862323,0.0,0.2777044958339967,0.2953747336224327,0.30218123389541185,0.3221732961378192,0.34079154375855936,7565328159,7563474860,,,,
0,7564095336,7564095213,7564095336,7564095098,7558475489,7564000113,7550048519,2.220446049250313e-16,2.220446049250313e-16,0.04848831391733899,0.20708948388749204,0.3807266747313589,0.3924828673996653,7565302466,7565676662,7565666380,7565515560,7562763768,7562932695
0,7564095213,7564095213,7564095336,7564095098,7558475489,7564000113,7550048519,2.220446049250313e-16,2.220446049250313e-16,0.04848831391733899,0.20708948388749204,0.3807266747313589,0.3924828673996653,7565302466,7565676662,7565666380,7565515560,7562763768,7562932695
0,7564095098,7564095098,7564095213,7564095336,7558475489,7551459755,7564000113,2.220446049250313e-16,0.04848831391733899,0.04848831391733899,0.23633803581106227,0.38215079424236376,0.3859666657455769,7559765309,7561830060,7565544724,7564887778,7564989437,7563408715
0,7554901679,7554901679,7559604441,7552113265,7560862323,7564090148,7561076681,0.0,0.25140870050953157,0.33924792931767356,0.4095799457334024,0.4257953607808963,0.42708094425246057,7558634708,7552502712,7564100550,7561971033,7564541112,7564414109
0,7564091322,7564091322,7562684017,7559652321,7562763768,7561335025,7561107755,1.1102230246251565e-16,0.24123120872302262,0.3810145755238963,0.39889686476569897,0.4026929991709921,0.4128599589810005,7562953527,7559561276,7560922083,7563455693,7554828595,7563121289
0,7564090148,7564090148,7564087671,7565079469,7550582240,7562734030,7560862323,0.0,0.09724046700182742,0.1815915763074072,0.1894461147402693,0.20686661771754378,0.2070431817346905,7563289712,7563282576,7564049587,7563474860,7555397744,7565123209
0,7564087671,7564087671,7564090148,7565079469,7550582240,7562734030,7541355694,0.0,0.09724046700182742,0.1660758481911846,0.17314232697419274,0.19965838404075065,0.2046224781225906,7553816170,7559652321,7563489134,7561076681,7561138504,7564541875
0,7561109609,7561109609,7561830060,7561858151,7565242805,7547954256,7552880841,0.0,0.12954050372289228,0.13612347901478838,0.15894038280923106,0.19483430122952317,0.2055257626198448,7565573200,7563983634,7554935286,7556436610,7563421785,7559385650
0,7564077235,7564077235,7539496890,7559056224,7560867596,7559656785,7564158403,2.220446049250313e-16,0.28843047554538903,0.30553680564930896,0.3872257987534147,0.43425923780198405,0.4365231056037875,7563855761,7554770882,7554016532,7564580384,7563023732,7563381379
0,7564071485,7564071485,7561145051,7557723544,7560457979,7553089425,7552405967,0.0,0.01552540604408692,0.13823867717825822,0.22228056116523953,0.23116490936214595,0.23882801587542224,7560115311,7563643988,7565106274,7564095098,7564281066,7563563838
0,7564071209,7564071209,7561940841,7545611418,7564694511,7563836329,7557050456,2.220446049250313e-16,0.11881577100834895,0.15384758391877407,0.18352925753765592,0.2977552089139215,0.3326483359083441,7558634708,7552502712,7564200054,7563983634,7554935286,7559385650
0,7564061840,7564061840,7564281066,7550862337,7554217637,7556216874,7549273309,0.0,0.09530515338051382,0.1382304078849106,0.14462532086495916,0.14619323937881734,0.14725376638887033,7562934090,7560115311,7563676037,7562763768,7563278036,7563421785
0,7555397544,7555397544,7562517152,7561171197,7555397744,7556229244,7561168996,0.0,0.034212477475047076,0.04500039616827756,0.052966221282181314,0.05733953784196422,0.06844531014041766,7563855761,7554016532,7564580384,7564980984,7563619911,7562434777
0,7564048346,7564048346,7555646680,7565005269,7561971033,7553387052,7560680115,0.0,0.1367370867228913,0.16639661993931298,0.18536184952447887,0.1974197310038044,0.2130028170760805,7554765065,7554770882,7564895741,7564108070,7564989437,7559802437
0,7564049587,7564049587,7552350884,7561634544,7561138504,7558646032,7559513547,4.440892098500626e-16,0.32109278201836144,0.33568844228926165,0.4317418501743847,0.44518775126111676,0.4575124833350863,7552502712,7564035524,7554240494,7564541112,7564253043,7564705483
0,7564042224,7564042224,7552128725,7546786784,7558646032,7556914730,7561138504,0.0,0.41753948181574185,0.41920521503321795,0.4397390634924283,0.489293864658777,0.5031110967733846,7562551476,7553288075,7565651915,7564989437,7554155943,7563408715
0,7553288075,7553288075,7565020034,7564000113,7557581820,7558475489,7562643386,0.0,0.17894551176881335,0.1925454182093136,0.23838044389753088,0.28673591529431564,0.2889243563823807,7564192374,7561859932,7562648118,7563392055,7563390241,7554733142
0,7564035524,7564035524,7553689321,7555646680,7556290877,7556198796,7554891141,0.0,0.14690828845590997,0.18632530019094906,0.20716060015587678,0.2123616646520412,0.21359418137704378,7561830060,7565302466,7565676662,7564580384,7565515560,7565647612
0,7553367683,7553367683,7565365159,7552753648,7559776293,7557733576,7564641862,0.0,0.18105145982113413,0.19366215880990267,0.2033210127713464,0.22919849933706082,0.22919849933706082,7565420940,7557615472,7560921727,7565511706,7565647612,7557968401
